geo_code1,geo_code2,all,from_home,train,bus,car_driver,car_passenger,bicycle,foot,other,dist_euclidean,dist_bands
S02001586,S02001587,15,0,0,5,3,2,0,5,0,1278.152963666699,"(1,3] km"
S02001586,S02001588,21,0,0,1,10,0,1,9,0,1172.8669862329198,"(1,3] km"
S02001586,S02001589,14,0,0,6,5,0,1,2,0,2575.2316075815984,"(1,3] km"
S02001586,S02001590,16,0,1,7,3,2,0,3,0,3031.96408116318,"(3,6] km"
S02001586,S02001593,12,0,0,5,7,0,0,0,0,2612.1717234414587,"(1,3] km"
S02001586,S02001615,10,0,0,4,4,2,0,0,0,4724.356906108853,"(3,6] km"
S02001586,S02001616,13,0,0,7,4,0,0,2,0,4272.286652966223,"(3,6] km"
S02001586,S02001620,49,0,0,37,8,0,3,1,0,5184.395441564966,"(3,6] km"
S02001586,S02001621,11,0,0,9,2,0,0,0,0,6337.319824937004,"(6,10] km"
S02001586,S02001622,74,0,1,60,8,0,2,3,0,6202.38015009409,"(6,10] km"
S02001586,S02001623,12,0,0,8,4,0,0,0,0,6574.439078043169,"(6,10] km"
S02001586,S02001627,19,0,0,10,8,1,0,0,0,8543.778318586037,"(6,10] km"
S02001586,S02001630,10,0,0,4,4,1,1,0,0,10816.385627210402,"(10,15] km"
S02001586,S02001643,11,0,0,2,9,0,0,0,0,8401.425523756194,"(6,10] km"
S02001586,S02001655,10,0,0,5,5,0,0,0,0,6746.770862570563,"(6,10] km"
S02001586,S02001656,11,0,0,9,1,0,0,0,1,5917.185353958719,"(3,6] km"
S02001586,S02001660,40,0,0,24,5,3,2,5,1,4523.263774627954,"(3,6] km"
S02001586,S02001663,31,0,0,9,20,1,0,1,0,4639.897298839941,"(3,6] km"
S02001586,S02001670,11,0,0,5,5,0,0,1,0,5540.377261408486,"(3,6] km"
S02001586,S02001679,17,0,0,9,5,0,1,2,0,1668.6334431560344,"(1,3] km"
S02001586,S02001681,24,0,0,5,1,0,0,18,0,772.9165622397908,"[0,1] km"
S02001586,S02001682,177,0,0,47,66,7,2,55,0,1377.3158301744577,"(1,3] km"
S02001586,S02001683,42,0,0,21,18,1,0,0,2,6128.05449229121,"(6,10] km"
S02001586,S02001684,10,0,0,2,6,1,1,0,0,8347.565384574535,"(6,10] km"
S02001587,S02001577,54,0,0,28,17,5,1,2,1,5255.548506199637,"(3,6] km"
S02001587,S02001581,10,0,0,3,5,0,0,2,0,3181.0673394080704,"(3,6] km"
S02001587,S02001584,14,0,0,2,8,1,1,2,0,1801.124644755441,"(1,3] km"
S02001587,S02001586,67,0,0,24,14,5,3,20,1,1278.152963666699,"(1,3] km"
S02001587,S02001587,43,0,0,6,7,2,0,28,0,0,"[0,1] km"
S02001587,S02001588,30,0,0,1,13,0,1,15,0,842.3280488390355,"[0,1] km"
S02001587,S02001589,66,0,0,4,26,5,3,28,0,1412.3902201981236,"(1,3] km"
S02001587,S02001590,41,0,1,16,13,2,0,9,0,1766.0732774926785,"(1,3] km"
S02001587,S02001591,36,0,0,18,11,3,0,4,0,2534.9158831362192,"(1,3] km"
S02001587,S02001593,17,0,0,6,7,1,1,0,2,1851.5820024856885,"(1,3] km"
S02001587,S02001611,19,0,0,13,5,0,1,0,0,5377.643720212354,"(3,6] km"
S02001587,S02001612,11,0,0,2,7,1,1,0,0,5002.43422296405,"(3,6] km"
S02001587,S02001615,14,0,0,7,6,0,0,0,1,3638.5217409482816,"(3,6] km"
S02001587,S02001616,27,0,0,12,14,0,0,1,0,3079.3148121518284,"(3,6] km"
S02001587,S02001619,36,0,0,24,6,3,0,3,0,2903.6789100605897,"(1,3] km"
S02001587,S02001620,93,0,0,73,9,1,5,4,1,3915.2820197043725,"(3,6] km"
S02001587,S02001621,12,0,0,8,4,0,0,0,0,5102.716341449976,"(3,6] km"
S02001587,S02001622,163,0,0,136,20,2,2,2,1,4933.485921460578,"(3,6] km"
S02001587,S02001623,18,0,0,10,5,0,0,3,0,5313.481201715489,"(3,6] km"
S02001587,S02001627,36,0,0,25,11,0,0,0,0,7407.468834881753,"(6,10] km"
S02001587,S02001630,21,0,0,8,10,0,1,2,0,9639.05893980517,"(6,10] km"
S02001587,S02001640,17,0,0,9,8,0,0,0,0,7490.232997039665,"(6,10] km"
S02001587,S02001647,13,0,0,11,2,0,0,0,0,6087.1647487330465,"(6,10] km"
S02001587,S02001649,13,0,0,4,5,3,1,0,0,6333.315851651082,"(6,10] km"
S02001587,S02001653,14,0,0,3,11,0,0,0,0,5691.524526119874,"(3,6] km"
S02001587,S02001655,19,0,0,12,5,1,0,1,0,5472.160158267041,"(3,6] km"
S02001587,S02001656,35,0,1,21,7,2,1,2,1,4647.909792494768,"(3,6] km"
S02001587,S02001658,10,0,0,6,3,0,0,1,0,4301.069799296392,"(3,6] km"
S02001587,S02001659,17,0,0,5,11,0,1,0,0,3922.9672169442024,"(3,6] km"
S02001587,S02001660,120,0,0,77,19,4,6,14,0,3247.057596810061,"(3,6] km"
S02001587,S02001661,15,0,0,4,6,2,0,3,0,1111.5261066422293,"(1,3] km"
S02001587,S02001662,18,0,0,3,6,0,1,8,0,2335.6993089325465,"(1,3] km"
S02001587,S02001663,49,0,0,30,12,5,1,0,1,3515.6201249627,"(3,6] km"
S02001587,S02001667,12,0,0,4,6,0,0,1,1,5220.808947974376,"(3,6] km"
S02001587,S02001670,17,0,0,9,5,1,0,0,2,4687.9139003967075,"(3,6] km"
S02001587,S02001679,36,0,0,8,11,1,0,16,0,1859.2881713571717,"(1,3] km"
S02001587,S02001681,17,0,0,9,2,1,2,3,0,1364.3333912998016,"(1,3] km"
S02001587,S02001682,255,0,0,109,94,18,11,21,2,2196.343989621371,"(1,3] km"
S02001587,S02001683,61,0,0,30,23,5,1,0,2,7316.099207777792,"(6,10] km"
S02001587,S02001684,17,0,0,0,11,6,0,0,0,9227.614024971295,"(6,10] km"
S02001588,S02001577,36,0,0,12,21,2,1,0,0,4656.065311028186,"(3,6] km"
S02001588,S02001581,39,0,0,0,24,3,4,8,0,2384.9049808423083,"(1,3] km"
S02001588,S02001583,14,0,0,4,5,2,0,3,0,2155.9890689612707,"(1,3] km"
S02001588,S02001584,24,0,0,2,9,1,0,12,0,1144.605483006457,"(1,3] km"
S02001588,S02001586,46,0,0,13,16,3,2,12,0,1172.8669862329198,"(1,3] km"
S02001588,S02001587,25,0,0,4,9,1,0,11,0,842.3280488390355,"[0,1] km"
S02001588,S02001588,88,0,0,6,19,1,1,57,4,0,"[0,1] km"
S02001588,S02001589,33,0,0,7,15,0,3,8,0,1553.6812082165777,"(1,3] km"
S02001588,S02001590,27,0,0,5,15,0,1,6,0,2159.2847858006567,"(1,3] km"
S02001588,S02001591,20,0,0,8,7,0,0,5,0,2945.2936524183565,"(1,3] km"
S02001588,S02001593,24,0,0,5,9,0,1,8,1,1439.7959741146096,"(1,3] km"
S02001588,S02001596,11,0,0,2,3,1,0,5,0,2610.305104637932,"(1,3] km"
S02001588,S02001611,13,0,0,3,8,2,0,0,0,5528.296723622541,"(3,6] km"
S02001588,S02001613,10,0,0,5,4,0,0,1,0,4907.594642845276,"(3,6] km"
S02001588,S02001615,12,0,0,3,7,1,1,0,0,3587.8822480119666,"(3,6] km"
S02001588,S02001616,16,0,0,8,5,0,1,2,0,3217.0769690323846,"(3,6] km"
S02001588,S02001619,20,0,0,12,2,2,2,2,0,3299.296270874558,"(3,6] km"
S02001588,S02001620,74,0,2,60,6,2,3,0,1,4262.651440282227,"(3,6] km"
S02001588,S02001621,11,0,1,3,3,1,2,1,0,5313.376072452767,"(3,6] km"
S02001588,S02001622,97,0,7,66,18,2,1,2,1,5267.762564353365,"(3,6] km"
S02001588,S02001627,33,0,0,11,18,1,2,0,1,7415.240581204952,"(6,10] km"
S02001588,S02001640,18,0,0,6,9,2,1,0,0,8164.364174665841,"(6,10] km"
S02001588,S02001643,10,0,0,5,5,0,0,0,0,7673.891308053464,"(6,10] km"
S02001588,S02001653,13,0,0,6,6,1,0,0,0,6243.620407613579,"(6,10] km"
S02001588,S02001656,17,0,0,13,0,2,1,1,0,5169.9586656687925,"(3,6] km"
S02001588,S02001658,17,0,0,10,6,1,0,0,0,4877.967083653173,"(3,6] km"
S02001588,S02001660,62,0,1,40,12,4,3,2,0,3744.8552602429663,"(3,6] km"
S02001588,S02001663,21,0,0,6,13,1,0,0,1,4264.252034978496,"(3,6] km"
S02001588,S02001679,24,0,0,6,7,3,1,7,0,2435.201606343965,"(1,3] km"
S02001588,S02001682,169,0,0,55,91,10,3,10,0,2472.012111989057,"(1,3] km"
S02001588,S02001683,36,0,0,10,17,0,5,1,3,7261.9160722399,"(6,10] km"
S02001588,S02001684,18,0,0,2,15,0,0,1,0,9505.783460500363,"(6,10] km"
S02001589,S02001577,76,0,0,37,28,1,6,3,1,6162.757306617955,"(6,10] km"
S02001589,S02001581,13,0,0,4,6,1,0,2,0,2922.933237288108,"(1,3] km"
S02001589,S02001583,12,0,0,6,5,0,1,0,0,3696.427853641278,"(3,6] km"
S02001589,S02001584,13,0,0,2,9,0,1,1,0,2678.985070022604,"(1,3] km"
S02001589,S02001586,70,0,0,27,30,3,1,9,0,2575.2316075815984,"(1,3] km"
S02001589,S02001587,30,0,0,1,6,0,0,23,0,1412.3902201981236,"(1,3] km"
S02001589,S02001588,15,0,0,0,4,1,0,10,0,1553.6812082165777,"(1,3] km"
S02001589,S02001589,68,0,0,5,11,1,0,51,0,0,"[0,1] km"
S02001589,S02001590,28,0,0,3,8,0,1,16,0,729.1040780105628,"[0,1] km"
S02001589,S02001591,32,0,0,8,9,2,2,11,0,1451.3900378817639,"(1,3] km"
S02001589,S02001592,20,0,0,2,6,1,0,11,0,665.2084667720402,"[0,1] km"
S02001589,S02001593,35,0,0,14,10,3,1,7,0,1053.3779046119735,"(1,3] km"
S02001589,S02001609,11,0,0,3,7,1,0,0,0,3989.9828811295424,"(3,6] km"
S02001589,S02001611,17,0,0,12,4,0,0,0,1,4013.494929741021,"(3,6] km"
S02001589,S02001612,16,0,0,5,9,0,2,0,0,3601.751214103758,"(3,6] km"
S02001589,S02001615,22,0,0,9,9,0,0,4,0,2229.4933932112694,"(1,3] km"
S02001589,S02001616,39,0,0,9,15,2,1,12,0,1697.055327677453,"(1,3] km"
S02001589,S02001617,10,0,0,5,5,0,0,0,0,1855.26044933991,"(1,3] km"
S02001589,S02001619,40,0,0,18,9,0,0,12,1,1782.5827071778433,"(1,3] km"
S02001589,S02001620,161,0,0,116,14,2,4,24,1,2715.1795738850738,"(1,3] km"
S02001589,S02001621,38,0,0,19,7,0,5,7,0,3774.2786075897984,"(3,6] km"
S02001589,S02001622,200,0,1,152,27,0,7,11,2,3715.5838101805216,"(3,6] km"
S02001589,S02001623,31,0,1,22,6,1,1,0,0,4054.154592326987,"(3,6] km"
S02001589,S02001627,43,0,0,24,16,1,1,1,0,5999.946713967284,"(3,6] km"
S02001589,S02001640,18,0,0,9,7,0,1,0,1,6853.797704796267,"(6,10] km"
S02001589,S02001642,20,0,0,9,10,0,0,1,0,6585.662724701765,"(6,10] km"
S02001589,S02001643,16,0,0,2,10,0,1,1,2,6197.729785449836,"(6,10] km"
S02001589,S02001647,21,0,0,14,3,1,3,0,0,4977.610067966037,"(3,6] km"
S02001589,S02001649,14,0,0,4,9,0,0,1,0,5521.764174423275,"(3,6] km"
S02001589,S02001653,11,0,0,6,4,0,0,1,0,4794.495739949949,"(3,6] km"
S02001589,S02001654,12,0,0,4,6,0,0,2,0,4863.247306173968,"(3,6] km"
S02001589,S02001655,18,0,0,7,10,0,1,0,0,4453.543062779218,"(3,6] km"
S02001589,S02001656,17,0,0,13,3,0,0,1,0,3706.8298309584757,"(3,6] km"
S02001589,S02001657,15,0,0,11,2,1,0,1,0,3984.0392353770226,"(3,6] km"
S02001589,S02001658,16,0,0,11,3,0,0,1,1,3477.977024886891,"(3,6] km"
S02001589,S02001659,10,0,0,4,5,0,1,0,0,3222.4651733701,"(3,6] km"
S02001589,S02001660,105,0,0,68,18,3,5,7,4,2292.652280146908,"(1,3] km"
S02001589,S02001661,18,0,0,2,9,2,0,5,0,1355.4712618173335,"(1,3] km"
S02001589,S02001663,48,0,0,27,11,1,6,3,0,3229.8205067783615,"(3,6] km"
S02001589,S02001667,10,0,0,5,3,1,1,0,0,4886.195635694481,"(3,6] km"
S02001589,S02001670,18,0,0,8,6,2,2,0,0,4835.915785804872,"(3,6] km"
S02001589,S02001679,20,0,0,6,11,2,0,1,0,3181.2947891804597,"(3,6] km"
S02001589,S02001682,198,0,0,80,93,9,8,4,4,3608.2279109886003,"(3,6] km"
S02001589,S02001683,54,0,0,22,25,3,3,0,1,8693.259101215674,"(6,10] km"
S02001589,S02001684,19,0,0,1,18,0,0,0,0,10622.037627083908,"(10,15] km"
S02001590,S02001576,18,0,0,8,6,0,2,1,1,9208.522417118375,"(6,10] km"
S02001590,S02001577,76,0,0,58,14,3,1,0,0,6812.484957423025,"(6,10] km"
S02001590,S02001581,13,0,0,2,8,0,1,2,0,3635.1262981718314,"(3,6] km"
S02001590,S02001583,18,0,0,12,3,1,0,2,0,4232.04603472953,"(3,6] km"
S02001590,S02001586,61,0,0,40,15,1,1,1,3,3031.96408116318,"(3,6] km"
S02001590,S02001587,20,0,0,3,2,0,1,14,0,1766.0732774926785,"(1,3] km"
S02001590,S02001589,29,0,0,2,12,0,2,13,0,729.1040780105628,"[0,1] km"
S02001590,S02001590,60,0,0,7,8,1,0,41,3,0,"[0,1] km"
S02001590,S02001591,21,0,0,0,5,0,1,15,0,789.4282750893688,"[0,1] km"
S02001590,S02001593,45,0,0,21,6,2,2,12,2,1747.9815582024382,"(1,3] km"
S02001590,S02001609,16,0,0,8,4,0,3,1,0,3825.0149595984894,"(3,6] km"
S02001590,S02001611,13,0,0,6,5,0,0,2,0,3654.2250662965234,"(3,6] km"
S02001590,S02001612,11,0,0,7,0,0,2,2,0,3353.951927733089,"(3,6] km"
S02001590,S02001613,12,0,0,3,6,0,0,3,0,3025.9995415724384,"(3,6] km"
S02001590,S02001615,25,0,0,6,10,0,1,8,0,2201.0703554031174,"(1,3] km"
S02001590,S02001616,36,0,0,10,4,0,3,19,0,1439.683607317924,"(1,3] km"
S02001590,S02001617,14,0,0,2,3,1,1,6,1,1439.426677858405,"(1,3] km"
S02001590,S02001619,40,0,0,11,12,0,0,17,0,1152.123598860442,"(1,3] km"
S02001590,S02001620,188,0,0,104,8,1,14,61,0,2152.4497261076194,"(1,3] km"
S02001590,S02001621,41,0,0,24,6,1,2,8,0,3353.082845788956,"(3,6] km"
S02001590,S02001622,202,0,0,160,7,0,4,29,2,3170.4253233288578,"(3,6] km"
S02001590,S02001623,20,0,0,13,4,1,0,2,0,3547.4090043608003,"(3,6] km"
S02001590,S02001627,51,0,0,33,17,1,0,0,0,5766.4591354741215,"(3,6] km"
S02001590,S02001630,10,0,0,7,2,0,0,1,0,7936.256780197307,"(6,10] km"
S02001590,S02001640,19,0,0,13,5,0,1,0,0,6127.676255638774,"(6,10] km"
S02001590,S02001643,12,0,0,6,4,1,1,0,0,5520.3460659794555,"(3,6] km"
S02001590,S02001647,24,0,0,16,1,0,1,5,1,4363.428225170134,"(3,6] km"
S02001590,S02001649,13,0,0,6,7,0,0,0,0,4812.68451711756,"(3,6] km"
S02001590,S02001655,17,0,0,9,6,0,1,1,0,3795.7766243826604,"(3,6] km"
S02001590,S02001656,38,0,0,26,2,2,0,7,1,3018.7858856116018,"(3,6] km"
S02001590,S02001657,19,0,0,16,1,0,2,0,0,3299.625383656367,"(3,6] km"
S02001590,S02001658,15,0,0,11,0,0,1,3,0,2762.6782263026944,"(1,3] km"
S02001590,S02001660,136,0,1,74,11,3,2,45,0,1594.2556053825435,"(1,3] km"
S02001590,S02001661,11,0,0,0,2,0,0,9,0,1167.6519750824752,"(1,3] km"
S02001590,S02001663,43,0,0,15,18,1,5,4,0,2542.2056150927147,"(1,3] km"
S02001590,S02001670,17,0,0,14,2,0,1,0,0,4228.808558255595,"(3,6] km"
S02001590,S02001671,11,0,0,2,8,0,0,1,0,3940.9515287409668,"(3,6] km"
S02001590,S02001679,19,0,0,8,8,0,0,3,0,3278.567755943786,"(3,6] km"
S02001590,S02001682,230,0,0,146,64,5,7,6,2,3867.708232046874,"(3,6] km"
S02001590,S02001683,60,0,0,35,20,2,2,0,1,9063.489566638069,"(6,10] km"
S02001591,S02001577,114,0,0,72,32,8,2,0,0,7593.819155447678,"(6,10] km"
S02001591,S02001583,16,0,0,14,1,0,1,0,0,5018.912165226181,"(3,6] km"
S02001591,S02001586,45,0,0,31,11,2,0,1,0,3809.0513221401698,"(3,6] km"
S02001591,S02001587,13,0,0,4,3,2,1,3,0,2534.9158831362192,"(1,3] km"
S02001591,S02001589,20,0,0,8,6,0,0,6,0,1451.3900378817639,"(1,3] km"
S02001591,S02001590,24,0,0,1,0,0,1,22,0,789.4282750893688,"[0,1] km"
S02001591,S02001591,19,0,0,5,4,0,0,9,1,0,"[0,1] km"
S02001591,S02001592,12,0,0,7,0,0,0,5,0,941.6777679445913,"[0,1] km"
S02001591,S02001593,32,0,1,15,13,1,0,1,1,2351.8644138929426,"(1,3] km"
S02001591,S02001609,33,0,0,16,10,2,3,2,0,3348.132439909599,"(3,6] km"
S02001591,S02001611,19,0,0,16,2,1,0,0,0,3006.1345199760635,"(3,6] km"
S02001591,S02001615,12,0,0,1,3,0,0,8,0,1972.7720226107565,"(1,3] km"
S02001591,S02001616,39,0,0,7,12,0,3,17,0,1086.9594883375617,"(1,3] km"
S02001591,S02001617,13,0,0,0,1,1,1,10,0,878.9603722806766,"[0,1] km"
S02001591,S02001619,55,0,0,4,3,0,0,48,0,368.93393434242915,"[0,1] km"
S02001591,S02001620,154,0,2,37,1,0,4,109,1,1386.0390282707262,"(1,3] km"
S02001591,S02001621,28,0,0,12,0,0,3,13,0,2661.747492393835,"(1,3] km"
S02001591,S02001622,190,0,2,111,9,1,6,59,2,2402.3027301309885,"(1,3] km"
S02001591,S02001623,32,0,0,19,3,0,1,9,0,2796.2486201562556,"(1,3] km"
S02001591,S02001627,22,0,0,18,2,0,1,1,0,5191.460279806317,"(3,6] km"
S02001591,S02001640,12,0,0,10,1,1,0,0,0,5448.790102441068,"(3,6] km"
S02001591,S02001642,15,0,0,6,8,0,1,0,0,5135.540140101065,"(3,6] km"
S02001591,S02001647,12,0,0,6,3,0,0,3,0,3574.111614536187,"(3,6] km"
S02001591,S02001653,10,0,0,5,3,1,1,0,0,3343.6923409423653,"(3,6] km"
S02001591,S02001656,33,0,0,14,2,0,3,13,1,2255.515485064241,"(1,3] km"
S02001591,S02001657,19,0,0,13,1,0,1,4,0,2532.7213771021607,"(1,3] km"
S02001591,S02001658,22,0,0,4,1,0,0,16,1,2049.9667848030667,"(1,3] km"
S02001591,S02001660,149,0,0,51,11,0,11,76,0,850.7621809486989,"[0,1] km"
S02001591,S02001661,10,0,0,2,6,0,0,2,0,1753.489196149093,"(1,3] km"
S02001591,S02001663,54,0,0,29,9,2,3,11,0,2203.2862058909054,"(1,3] km"
S02001591,S02001670,13,0,0,7,4,0,0,2,0,4034.5251009906,"(3,6] km"
S02001591,S02001679,12,0,0,3,6,0,3,0,0,3903.26210487931,"(3,6] km"
S02001591,S02001682,174,0,3,111,49,5,6,0,0,4569.738788857764,"(3,6] km"
S02001591,S02001683,60,0,0,43,11,4,0,0,2,9793.789085044275,"(6,10] km"
S02001592,S02001577,140,0,0,70,52,7,11,0,0,6791.949939506237,"(6,10] km"
S02001592,S02001581,14,0,0,1,8,1,1,3,0,3286.1547667055415,"(3,6] km"
S02001592,S02001586,57,0,0,26,23,4,3,1,0,3234.090864263504,"(3,6] km"
S02001592,S02001587,14,0,0,2,6,0,1,5,0,2035.2119093123124,"(1,3] km"
S02001592,S02001589,19,0,0,2,8,0,3,6,0,665.2084667720402,"[0,1] km"
S02001592,S02001590,23,0,0,0,0,0,1,22,0,574.5605406031884,"[0,1] km"
S02001592,S02001591,12,0,0,2,1,0,0,9,0,941.6777679445913,"[0,1] km"
S02001592,S02001592,34,0,0,7,0,0,1,26,0,0,"[0,1] km"
S02001592,S02001593,44,0,0,13,14,0,3,13,1,1414.1102486202017,"(1,3] km"
S02001592,S02001594,10,0,0,3,1,0,1,5,0,1332.832502313745,"(1,3] km"
S02001592,S02001609,49,0,0,18,17,3,9,2,0,3389.576069213549,"(3,6] km"
S02001592,S02001611,23,0,0,8,5,0,3,5,2,3354.9836048836482,"(3,6] km"
S02001592,S02001612,14,0,0,2,5,0,3,4,0,2968.635616862754,"(1,3] km"
S02001592,S02001613,21,0,0,1,6,0,3,10,1,2726.330599007856,"(1,3] km"
S02001592,S02001615,22,0,0,3,4,1,3,11,0,1685.9780056141685,"(1,3] km"
S02001592,S02001616,85,0,0,5,15,1,11,53,0,1044.7676407990764,"(1,3] km"
S02001592,S02001617,17,0,0,1,6,0,2,8,0,1191.5341496109359,"(1,3] km"
S02001592,S02001619,42,0,0,5,2,0,0,35,0,1211.2536954716468,"(1,3] km"
S02001592,S02001620,238,0,0,90,14,4,24,106,0,2076.3568204161256,"(1,3] km"
S02001592,S02001621,61,0,0,19,6,3,14,19,0,3109.4058960271436,"(3,6] km"
S02001592,S02001622,231,0,4,129,10,3,26,54,5,3064.3782733345915,"(3,6] km"
S02001592,S02001623,47,0,0,19,9,2,12,4,1,3393.692869771142,"(3,6] km"
S02001592,S02001627,60,0,0,22,25,4,9,0,0,5377.856266365654,"(3,6] km"
S02001592,S02001640,32,0,0,17,10,0,5,0,0,6387.723379729536,"(6,10] km"
S02001592,S02001642,16,0,0,5,9,0,2,0,0,6009.287035680406,"(6,10] km"
S02001592,S02001643,10,0,0,6,3,0,0,1,0,5618.922726096027,"(3,6] km"
S02001592,S02001647,20,0,0,9,5,0,1,3,2,4350.362253617144,"(3,6] km"
S02001592,S02001649,12,0,0,2,8,0,2,0,0,4997.820717977254,"(3,6] km"
S02001592,S02001653,11,0,0,4,3,0,3,1,0,4244.662150307499,"(3,6] km"
S02001592,S02001654,10,0,0,4,2,0,2,2,0,4273.57564853107,"(3,6] km"
S02001592,S02001655,27,0,0,14,7,1,3,2,0,3860.630870908258,"(3,6] km"
S02001592,S02001656,63,0,0,38,5,1,4,15,0,3155.595028223224,"(3,6] km"
S02001592,S02001657,19,0,0,11,0,0,5,3,0,3425.032139640864,"(3,6] km"
S02001592,S02001658,24,0,0,11,5,0,5,3,0,2985.9443173493723,"(1,3] km"
S02001592,S02001660,156,0,0,79,14,2,16,45,0,1785.2535184201515,"(1,3] km"
S02001592,S02001662,10,0,0,1,4,0,1,3,1,2040.6140950338774,"(1,3] km"
S02001592,S02001663,68,0,0,17,30,1,16,3,1,3015.859918435143,"(3,6] km"
S02001592,S02001667,11,0,0,1,9,0,1,0,0,4583.0229558708215,"(3,6] km"
S02001592,S02001670,16,0,0,9,6,0,1,0,0,4760.492743655086,"(3,6] km"
S02001592,S02001679,20,0,0,6,6,0,8,0,0,3712.983391220186,"(3,6] km"
S02001592,S02001682,180,0,2,65,89,8,10,3,3,4215.895236077023,"(3,6] km"
S02001592,S02001683,44,0,0,19,20,3,1,0,1,9342.302132155106,"(6,10] km"
S02001592,S02001684,11,0,0,0,8,1,2,0,0,11183.401181886562,"(10,15] km"
S02001593,S02001577,34,0,0,9,16,1,8,0,0,5567.652067671386,"(3,6] km"
S02001593,S02001581,13,0,0,2,6,0,1,4,0,1890.438209045856,"(1,3] km"
S02001593,S02001586,40,0,0,10,20,2,4,2,2,2612.1717234414587,"(1,3] km"
S02001593,S02001589,18,0,0,2,7,0,0,9,0,1053.3779046119735,"(1,3] km"
S02001593,S02001590,16,0,0,0,8,0,2,6,0,1747.9815582024382,"(1,3] km"
S02001593,S02001591,20,0,0,3,11,0,2,3,1,2351.8644138929426,"(1,3] km"
S02001593,S02001592,10,0,0,1,5,0,0,4,0,1414.1102486202017,"(1,3] km"
S02001593,S02001593,47,0,0,2,16,0,0,29,0,0,"[0,1] km"
S02001593,S02001594,12,0,0,1,5,0,0,6,0,1196.5178901574689,"(1,3] km"
S02001593,S02001596,24,0,0,0,12,4,1,7,0,1444.2832588474957,"(1,3] km"
S02001593,S02001609,18,0,0,2,12,0,3,0,1,4041.766368154095,"(3,6] km"
S02001593,S02001611,10,0,0,4,6,0,0,0,0,4342.670292735526,"(3,6] km"
S02001593,S02001612,10,0,0,3,4,0,1,2,0,3795.7431964055736,"(3,6] km"
S02001593,S02001615,27,0,0,1,16,1,3,5,1,2271.497069935018,"(1,3] km"
S02001593,S02001616,76,0,0,9,34,5,1,26,1,2144.0992062088008,"(1,3] km"
S02001593,S02001617,17,0,0,3,7,0,1,6,0,2448.7100155204707,"(1,3] km"
S02001593,S02001619,16,0,0,6,4,2,0,4,0,2620.780963541223,"(1,3] km"
S02001593,S02001620,198,0,1,91,44,7,32,22,1,3402.134223124385,"(3,6] km"
S02001593,S02001621,55,0,0,24,18,1,7,4,1,4204.2915941393585,"(3,6] km"
S02001593,S02001622,184,0,4,122,28,5,13,10,2,4329.73853442462,"(3,6] km"
S02001593,S02001623,28,0,0,14,11,1,1,1,0,4597.873279665996,"(3,6] km"
S02001593,S02001627,49,0,0,12,33,1,2,1,0,6074.289022282969,"(6,10] km"
S02001593,S02001640,19,0,0,5,11,0,3,0,0,7800.5372992483,"(6,10] km"
S02001593,S02001642,10,0,0,0,7,1,2,0,0,7392.148623054774,"(6,10] km"
S02001593,S02001647,14,0,0,5,4,1,3,1,0,5671.132339432412,"(3,6] km"
S02001593,S02001653,10,0,0,2,8,0,0,0,0,5647.923889183996,"(3,6] km"
S02001593,S02001655,16,0,0,2,11,0,2,1,0,5235.578574845583,"(3,6] km"
S02001593,S02001656,41,0,0,24,7,1,3,5,1,4561.079941612091,"(3,6] km"
S02001593,S02001660,105,0,1,37,35,7,8,17,0,3198.9415894646204,"(3,6] km"
S02001593,S02001662,11,0,0,0,10,0,1,0,0,3163.9744824903783,"(3,6] km"
S02001593,S02001663,38,0,0,3,29,0,4,1,1,4279.090009385645,"(3,6] km"
S02001593,S02001667,18,0,0,2,9,0,6,1,0,5920.552921052512,"(3,6] km"
S02001593,S02001679,14,0,0,0,12,0,1,0,1,3703.587323631322,"(3,6] km"
S02001593,S02001682,124,0,0,15,89,4,7,5,4,3887.6793465431842,"(3,6] km"
S02001593,S02001683,40,0,0,5,30,0,3,0,2,8656.091184344152,"(6,10] km"
S02001594,S02001577,26,0,0,7,14,0,5,0,0,6654.120477856309,"(6,10] km"
S02001594,S02001586,38,0,0,11,23,1,3,0,0,3774.8186670444993,"(3,6] km"
S02001594,S02001593,24,0,0,9,5,0,1,9,0,1196.5178901574689,"(1,3] km"
S02001594,S02001594,38,0,0,4,11,1,1,21,0,0,"[0,1] km"
S02001594,S02001595,10,0,0,1,3,1,0,5,0,849.2316608825197,"[0,1] km"
S02001594,S02001604,11,0,0,7,2,0,1,1,0,5756.0499521924,"(3,6] km"
S02001594,S02001609,73,0,0,16,14,2,18,22,1,2859.81308913437,"(1,3] km"
S02001594,S02001612,20,0,0,6,7,0,3,4,0,2664.0203083048136,"(1,3] km"
S02001594,S02001613,20,0,0,9,4,1,2,4,0,2718.9321737443215,"(1,3] km"
S02001594,S02001615,45,0,0,4,6,0,2,33,0,1137.3857856886173,"(1,3] km"
S02001594,S02001616,77,0,0,7,14,0,1,55,0,1369.100703473744,"(1,3] km"
S02001594,S02001617,15,0,0,5,2,0,0,8,0,1761.7546058915136,"(1,3] km"
S02001594,S02001619,15,0,0,4,5,1,2,3,0,2222.304107239952,"(1,3] km"
S02001594,S02001620,133,0,0,67,14,3,18,28,3,2692.8582749413204,"(1,3] km"
S02001594,S02001621,93,0,0,39,14,6,14,20,0,3197.990339215356,"(3,6] km"
